Id,neighborhood,larger_neighborhood,Name, Population,Median Household Income,Median Home Value,Percent Bachelors Degree,Median Rent,Percent Public Transportation to Work,Percent White Non-Hispanic, Housing Units,Percent Renter Occupied,Percent Occupied Structure w 3-4 Units,Percent Occupied Structure w 5+ Units,Percent Households w 3 Vehicles,Percent Households w 4+ Vehicles,"Percent Families, Married w Children Under 18", Total Households,Year,tract_id,median_houseprice_with_imputation,median_rent_with_imputation,median_income_by_year,median_housevalue_by_year,median_income_40th_perc_by_year,median_housevalue_40th_perc_by_year,Education_Attainment_Bachelors_Degree,increase_in_edu_attainment,increase_in_edu_attainment_top_3rd_percentile_by_year,increase_in_median_housevalue,increase_in_housevalue_top_3rd_percentile_by_year,def_1,median_income_40_percent_by_year,increase_in_median_rent,median_of_increase_in_rent_by_year,housevalue_distribution_current_year,housevalue_distribution_past_year,def_2,workers_taking_transit,increase_in_workers_taking_transit,dwelling_units_with_5+_units,increase_in_dwelling_units_with_5_plus_units,dwelling_units_with_3-4_units,increase_in_dwelling_units_with_3_4_units,renter_occupied,increase_in_renter_occupied,households_with_3_plus_cars,decrease_in_households_with_3_plus_cars,married_couples_with_children,decrease_in_households_with_children,non_hispanic_whites,decrease_in_non_hispanic_whites,def3
530330069001,West Queen Anne,Queen Anne,BG0069001,1036,97283,663007,38.14,1250,33.44,86.2,527,35.85,6.83,13.28,11.81,0,57.86,558,2011,5303300690,663007,1250,70159.5,424378.5,62588.2,392782.6,395,[-3],7,[1094],3192.56,NotEligibleForGentrification,28063.8,[50],6,topHalf,topHalf,NotCurrentlyGentrifying,346,TRUE,70,FALSE,36,FALSE,189,FALSE,66,FALSE,323,FALSE,893,TRUE,NotInDangerOfGentrifying
530330069002,Lower Queen Anne,Queen Anne,BG0069002,1014,95881,720960,23.28,926,17.76,89.94,526,37.42,2.85,37.07,11.67,0,33.01,552,2011,5303300690,720960,926,70159.5,424378.5,62588.2,392782.6,236,[-1],7,[3788],3192.56,NotEligibleForGentrification,28063.8,[5],6,topHalf,topHalf,NotCurrentlyGentrifying,180,TRUE,195,FALSE,15,FALSE,197,FALSE,64,FALSE,182,FALSE,912,TRUE,NotInDangerOfGentrifying
530330069003,Lower Queen Anne,Queen Anne,BG0069003,877,102500,851351,48.17,800,13.1,88.37,545,53.18,0.18,52.48,11.7,0,36.11,553,2011,5303300690,851351,800,70159.5,424378.5,62588.2,392782.6,422,[13],7,[7601],3192.56,HaveGentrified,28063.8,[8],6,topHalf,topHalf,NotCurrentlyGentrifying,115,TRUE,286,TRUE,1,FALSE,290,TRUE,65,FALSE,200,FALSE,775,FALSE,NotInDangerOfGentrifying
530330069004,West Queen Anne,Queen Anne,BG0069004,1190,93750,401208,27.01,931,19.6,78.32,665,34.48,15.04,43.91,11.82,0,55.28,543,2011,5303300690,401208,931,70159.5,424378.5,62588.2,392782.6,321,[8],7,[12078],3192.56,HaveGentrified,28063.8,[11],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,233,TRUE,292,TRUE,100,TRUE,229,TRUE,64,FALSE,300,FALSE,932,FALSE,NotInDangerOfGentrifying
530330070001,Lower Queen Anne,Queen Anne,BG0070001,1087,79589,880952,36.64,1142,34.9,84.18,730,53.54,3.29,57.81,0.45,1.51,25.89,535,2011,5303300700,880952,1142,70159.5,424378.5,62588.2,392782.6,398,[2],7,[15098],3192.56,NotEligibleForGentrification,28063.8,[11],6,topHalf,topHalf,NotCurrentlyGentrifying,379,TRUE,422,TRUE,24,TRUE,391,TRUE,10,FALSE,139,TRUE,915,TRUE,InDangerOfGentrifying
530330070002,Lower Queen Anne,Queen Anne,BG0070002,1158,53314,329082,42.51,856,24.59,81,947,71.61,3.27,95.67,0.57,1.6,23.74,535,2011,5303300700,329082,856,70159.5,424378.5,62588.2,392782.6,492,[7],7,[1999],3192.56,EligibleForGentrification,28063.8,[3],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,285,TRUE,906,TRUE,31,TRUE,678,TRUE,12,FALSE,127,TRUE,938,FALSE,NotInDangerOfGentrifying
530330070003,Lower Queen Anne,Queen Anne,BG0070003,1559,57285,434615,53.43,899,29.92,81.46,1184,90.54,3.21,90.03,0.66,1.78,17.95,551,2011,5303300700,434615,899,70159.5,424378.5,62588.2,392782.6,833,[2],7,[3846],3192.56,NotEligibleForGentrification,28063.8,[6],6,topHalf,topHalf,NotCurrentlyGentrifying,466,TRUE,1066,TRUE,38,TRUE,1072,TRUE,14,FALSE,99,FALSE,1270,TRUE,NotInDangerOfGentrifying
530330070004,Lower Queen Anne,Queen Anne,BG0070004,1100,57086,494444,47.15,833,36.27,81.36,840,75.16,0,92.14,0.52,1.56,10.92,550,2011,5303300700,494444,833,70159.5,424378.5,62588.2,392782.6,519,[7],7,[5555],3192.56,NotEligibleForGentrification,28063.8,[8],6,topHalf,topHalf,NotCurrentlyGentrifying,399,TRUE,774,TRUE,0,FALSE,631,TRUE,12,FALSE,60,FALSE,895,FALSE,NotInDangerOfGentrifying
530330070005,Lower Queen Anne,Queen Anne,BG0070005,1039,45372,314815,46.61,849,41,82.96,891,84.17,0,100,0.61,1.58,17.27,534,2011,5303300700,314815,849,70159.5,424378.5,62588.2,392782.6,484,[-4],7,[2088],3192.56,EligibleForGentrification,28063.8,[4],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,426,FALSE,891,FALSE,0,FALSE,750,FALSE,11,FALSE,92,FALSE,862,TRUE,NotInDangerOfGentrifying
530330070006,Lower Queen Anne,Queen Anne,BG0070006,1054,48086,245588,33.37,834,33.29,79.7,775,79.8,0,83.1,0.43,1.56,0,548,2011,5303300700,245588,834,70159.5,424378.5,62588.2,392782.6,352,[8],7,[2941],3192.56,EligibleForGentrification,28063.8,[6],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,351,TRUE,644,TRUE,0,FALSE,618,TRUE,11,FALSE,0,FALSE,840,FALSE,NotInDangerOfGentrifying
530330071001,Belltown,Downtown,BG0071001,1039,46642,346386,37.31,923,30.3,72.67,776,72.79,8.38,89.56,5.13,0,11.03,532,2011,5303300710,346386,923,70159.5,424378.5,62588.2,392782.6,388,[-3],7,[2200],3192.56,EligibleForGentrification,28063.8,[12],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,315,TRUE,695,FALSE,65,TRUE,565,FALSE,27,TRUE,59,FALSE,755,TRUE,NotInDangerOfGentrifying
530330071002,South Lake Union,Downtown,BG0071002,2042,66681,281915,41.32,967,24.81,74.58,1521,76.31,8.74,87.38,5.09,0,42.66,532,2011,5303300710,281915,967,70159.5,424378.5,62588.2,392782.6,844,[22],7,[2128],3192.56,NotEligibleForGentrification,28063.8,[12],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,507,TRUE,1329,TRUE,133,TRUE,1161,TRUE,27,FALSE,227,TRUE,1523,FALSE,NotInDangerOfGentrifying
530330072001,Belltown,Downtown,BG0072001,2690,37288,365217,29.79,763,28.86,65.5,2350,94.57,0,99.32,0,0,0,548,2011,5303300720,365217,763,70159.5,424378.5,62588.2,392782.6,801,[20],7,[6521],3192.56,EligibleForGentrification,28063.8,[12],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,776,TRUE,2334,TRUE,0,FALSE,2222,TRUE,0,FALSE,0,FALSE,1762,FALSE,NotInDangerOfGentrifying
530330072002,Belltown,Downtown,BG0072002,1181,51529,341304,37.93,962,22.13,60.71,1022,92.41,0,98.34,0,0,0,531,2011,5303300720,341304,962,70159.5,424378.5,62588.2,392782.6,448,[1],7,[-363],3192.56,EligibleForGentrification,28063.8,[12],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,261,TRUE,1005,FALSE,0,FALSE,944,FALSE,0,FALSE,0,FALSE,717,TRUE,NotInDangerOfGentrifying
530330072003,Belltown,Downtown,BG0072003,1496,53730,346970,37.93,979,21.63,65.71,1370,92.19,0,98.39,0,0,0,544,2011,5303300720,346970,979,70159.5,424378.5,62588.2,392782.6,567,[4],7,[1256],3192.56,EligibleForGentrification,28063.8,[13],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,324,TRUE,1348,TRUE,0,FALSE,1263,TRUE,0,FALSE,0,FALSE,983,TRUE,NotInDangerOfGentrifying
530330073001,Belltown,Downtown,BG0073001,1710,35538,350000,25.9,831,19.92,61.46,1189,98.99,1.68,97.22,2.2,0.91,0,542,2011,5303300730,350000,831,70159.5,424378.5,62588.2,392782.6,443,[9],7,[0],3192.56,EligibleForGentrification,28063.8,[26],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,341,TRUE,1156,TRUE,20,TRUE,1177,TRUE,17,FALSE,0,FALSE,1051,FALSE,NotInDangerOfGentrifying
530330073002,Belltown,Downtown,BG0073002,1387,22104,362500,6.28,562,32.86,62.73,1453,95.1,0,93.94,2.29,0.87,25.63,524,2011,5303300730,362500,562,70159.5,424378.5,62588.2,392782.6,87,[2],7,[0],3192.56,EligibleForGentrification,28063.8,[1],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,456,TRUE,1365,TRUE,0,FALSE,1382,TRUE,17,FALSE,134,TRUE,870,FALSE,NotInDangerOfGentrifying
530330073003,Belltown,Downtown,BG0073003,1638,77105,473256,36.32,1372,10.12,70.15,1286,94.32,0,95.65,2.34,0.81,7.12,533,2011,5303300730,473256,1372,70159.5,424378.5,62588.2,392782.6,595,[11],7,[0],3192.56,NotEligibleForGentrification,28063.8,[32],6,topHalf,topHalf,NotCurrentlyGentrifying,166,TRUE,1230,TRUE,0,FALSE,1213,TRUE,16,TRUE,38,FALSE,1149,FALSE,NotInDangerOfGentrifying
530330074011,North Capitol Hill,Capitol Hill,BG0074011,1087,61356,335096,46.92,925,23.54,79.12,827,63.55,0,93.95,1.17,0.65,22.54,524,2011,5303300740,335096,925,70159.5,424378.5,62588.2,392782.6,510,[4],7,[1923],3192.56,EligibleForGentrification,28063.8,[5],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,256,TRUE,777,TRUE,0,FALSE,526,TRUE,9,FALSE,118,FALSE,860,TRUE,NotInDangerOfGentrifying
530330074012,North Capitol Hill,Capitol Hill,BG0074012,919,46227,205000,43.04,858,41.99,75.41,746,91.68,1.07,94.5,1.02,0.73,0,532,2011,5303300740,205000,858,70159.5,424378.5,62588.2,392782.6,396,[2],7,[0],3192.56,EligibleForGentrification,28063.8,[5],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,386,TRUE,705,TRUE,8,FALSE,684,TRUE,9,FALSE,0,FALSE,693,TRUE,NotInDangerOfGentrifying
530330074013,North Capitol Hill,Capitol Hill,BG0074013,984,68077,335648,46.94,961,21.26,76.32,781,58.31,0,92.83,1.15,0.72,23.88,523,2011,5303300740,335648,961,70159.5,424378.5,62588.2,392782.6,462,[1],7,[2315],3192.56,NotEligibleForGentrification,28063.8,[6],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,209,TRUE,725,TRUE,0,FALSE,455,TRUE,10,FALSE,125,FALSE,751,TRUE,NotInDangerOfGentrifying
530330074014,North Capitol Hill,Capitol Hill,BG0074014,1138,45800,221875,48.74,853,23.89,76.01,853,83.17,0.47,96.6,1.13,0.75,0,531,2011,5303300740,221875,853,70159.5,424378.5,62588.2,392782.6,555,[2],7,[2520],3192.56,EligibleForGentrification,28063.8,[3],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,272,TRUE,824,TRUE,4,FALSE,709,TRUE,10,FALSE,0,FALSE,865,TRUE,NotInDangerOfGentrifying
530330074021,North Capitol Hill,Capitol Hill,BG0074021,1776,56827,308750,38.56,884,16.02,73.09,1289,79.52,3.26,91.62,1.15,0.66,0,538,2011,5303300740,308750,884,70159.5,424378.5,62588.2,392782.6,685,[3],7,[1970],3192.56,EligibleForGentrification,28063.8,[4],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,285,TRUE,1181,TRUE,42,TRUE,1025,TRUE,10,FALSE,0,FALSE,1298,TRUE,NotInDangerOfGentrifying
530330074022,North Capitol Hill,Capitol Hill,BG0074022,1568,42934,284028,28.77,671,20.39,60.84,1096,80.16,0,98.54,1.2,0.7,29.01,538,2011,5303300740,284028,671,70159.5,424378.5,62588.2,392782.6,451,[1],7,[3472],3192.56,EligibleForGentrification,28063.8,[5],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,320,TRUE,1080,TRUE,0,FALSE,879,TRUE,10,FALSE,156,FALSE,954,TRUE,NotInDangerOfGentrifying
530330074023,North Capitol Hill,Capitol Hill,BG0074023,1596,32033,338782,48.54,767,25.25,69.36,1303,84.19,2.76,96.09,1.08,0.75,0,537,2011,5303300740,338782,767,70159.5,424378.5,62588.2,392782.6,775,[7],7,[795],3192.56,EligibleForGentrification,28063.8,[11],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,403,TRUE,1252,TRUE,36,TRUE,1097,TRUE,10,FALSE,0,FALSE,1107,TRUE,NotInDangerOfGentrifying
530330075001,North Capitol Hill,Capitol Hill,BG0075001,1160,56250,461194,38.99,933,17.41,78.71,943,79.45,2.23,94.59,0.35,0.35,28.15,521,2011,5303300750,461194,933,70159.5,424378.5,62588.2,392782.6,452,[9],7,[2732],3192.56,NotEligibleForGentrification,28063.8,[19],6,topHalf,topHalf,NotCurrentlyGentrifying,202,TRUE,892,TRUE,21,TRUE,749,TRUE,4,FALSE,147,TRUE,913,FALSE,NotInDangerOfGentrifying
530330075002,Capitol Hill,Capitol Hill,BG0075002,1331,43767,307463,35.14,769,33.42,75.28,914,85.61,8.53,81.84,0.35,0.35,12.82,521,2011,5303300750,307463,769,70159.5,424378.5,62588.2,392782.6,468,[13],7,[1309],3192.56,EligibleForGentrification,28063.8,[15],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,445,TRUE,748,TRUE,78,TRUE,782,TRUE,4,FALSE,67,TRUE,1002,FALSE,NotInDangerOfGentrifying
530330075003,North Capitol Hill,Capitol Hill,BG0075003,1622,54779,506250,45.62,886,28.09,76.94,1129,92.99,20.55,72.63,0.48,0.38,13.77,521,2011,5303300750,506250,886,70159.5,424378.5,62588.2,392782.6,740,[16],7,[9821],3192.56,HaveGentrified,28063.8,[4],6,topHalf,topHalf,NotCurrentlyGentrifying,456,TRUE,820,TRUE,232,TRUE,1050,TRUE,5,FALSE,72,TRUE,1248,FALSE,NotInDangerOfGentrifying
530330075004,Capitol Hill,Capitol Hill,BG0075004,1435,50000,421053,46.83,832,32.33,68.92,1008,83.84,7.64,92.36,0.35,0.35,0,529,2011,5303300750,421053,832,70159.5,424378.5,62588.2,392782.6,672,[18],7,[9942],3192.56,HaveGentrified,28063.8,[6],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,464,TRUE,931,TRUE,77,TRUE,845,TRUE,4,FALSE,0,FALSE,989,FALSE,NotInDangerOfGentrifying
530330075005,North Capitol Hill,Capitol Hill,BG0075005,877,34623,350000,41.56,735,40.28,75.83,606,91.71,5.94,82.51,0.35,0.18,18.8,535,2011,5303300750,350000,735,70159.5,424378.5,62588.2,392782.6,364,[10],7,[0],3192.56,EligibleForGentrification,28063.8,[8],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,353,TRUE,500,TRUE,36,TRUE,556,TRUE,3,FALSE,101,FALSE,665,FALSE,NotInDangerOfGentrifying
530330076001,North Capitol Hill,Capitol Hill,BG0076001,1130,62825,480000,41.04,884,21.11,77.26,598,59.1,5.85,60.2,5.2,1.39,29.23,531,2011,5303300760,480000,884,70159.5,424378.5,62588.2,392782.6,464,[-2],7,[4390],3192.56,NotEligibleForGentrification,28063.8,[7],6,topHalf,topHalf,NotCurrentlyGentrifying,239,TRUE,360,FALSE,35,FALSE,353,FALSE,35,FALSE,155,FALSE,873,TRUE,NotInDangerOfGentrifying
530330076002,Capitol Hill,Capitol Hill,BG0076002,1207,50930,458730,38.68,868,21.03,64.37,709,65.41,13.82,50.35,5.26,1.5,38.32,517,2011,5303300760,458730,868,70159.5,424378.5,62588.2,392782.6,467,[17],7,[3085],3192.56,NotEligibleForGentrification,28063.8,[14],6,topHalf,topHalf,NotCurrentlyGentrifying,254,TRUE,357,TRUE,98,TRUE,464,TRUE,35,TRUE,198,TRUE,777,FALSE,InDangerOfGentrifying
530330076003,North Capitol Hill,Capitol Hill,BG0076003,1175,57160,405556,37.5,894,19.54,78.89,688,68.8,6.98,72.53,5.18,1.52,41.1,518,2011,5303300760,405556,894,70159.5,424378.5,62588.2,392782.6,441,[-3],7,[13889],3192.56,NotEligibleForGentrification,28063.8,[5],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,230,TRUE,499,FALSE,48,FALSE,473,FALSE,35,TRUE,213,TRUE,927,TRUE,NotInDangerOfGentrifying
530330077001,Capitol Hill,Capitol Hill,BG0077001,1163,73106,454412,34.74,1551,27.92,59.16,571,13.36,0,3.15,3.24,2.29,28.25,533,2011,5303300770,454412,1551,70159.5,424378.5,62588.2,392782.6,404,[-2],7,[3317],3192.56,NotEligibleForGentrification,28063.8,[12],6,topHalf,topHalf,NotCurrentlyGentrifying,325,TRUE,18,FALSE,0,FALSE,76,FALSE,29,FALSE,151,FALSE,688,TRUE,NotInDangerOfGentrifying
530330077002,Capitol Hill,Capitol Hill,BG0077002,965,96579,450877,36.34,1483,27.8,67.67,461,21.56,0,10.41,2.98,2.29,20.16,521,2011,5303300770,450877,1483,70159.5,424378.5,62588.2,392782.6,351,[1],7,[7127],3192.56,NotEligibleForGentrification,28063.8,[1],6,topHalf,topHalf,NotCurrentlyGentrifying,268,TRUE,48,FALSE,0,FALSE,99,FALSE,28,FALSE,105,FALSE,653,TRUE,NotInDangerOfGentrifying
530330077003,Capitol Hill,Capitol Hill,BG0077003,1027,60677,462651,23.13,580,0,56.86,470,39.59,0,25.32,3.2,2.06,47.83,515,2011,5303300770,462651,580,70159.5,424378.5,62588.2,392782.6,238,[8],7,[2157],3192.56,NotEligibleForGentrification,28063.8,[2],6,topHalf,topHalf,NotCurrentlyGentrifying,0,FALSE,119,TRUE,0,FALSE,186,TRUE,27,TRUE,246,TRUE,584,FALSE,NotInDangerOfGentrifying
530330077004,Capitol Hill,Capitol Hill,BG0077004,1330,51698,467763,34.48,985,24.17,68.42,813,57.56,9.96,45.76,3.08,2.01,12.27,513,2011,5303300770,467763,985,70159.5,424378.5,62588.2,392782.6,459,[0],7,[4127],3192.56,NotEligibleForGentrification,28063.8,[23],6,topHalf,topHalf,NotCurrentlyGentrifying,321,TRUE,372,FALSE,81,FALSE,468,FALSE,26,FALSE,63,TRUE,910,TRUE,NotInDangerOfGentrifying
530330078001,Capitol Hill,Capitol Hill,BG0078001,1229,204525,1000000,19.69,875,1.19,83.4,585,1.88,0,4.96,15.41,4.14,25.37,513,2011,5303300780,1000000,875,70159.5,424378.5,62588.2,392782.6,242,[-1],7,[0],3192.56,NotEligibleForGentrification,28063.8,[0],6,topHalf,topHalf,NotCurrentlyGentrifying,15,FALSE,29,FALSE,0,FALSE,11,FALSE,100,TRUE,130,TRUE,1025,TRUE,NotInDangerOfGentrifying
530330078002,Leschi,Capitol Hill,BG0078002,1561,145588,675898,33.45,2000,14.57,73.22,640,11.72,1.72,8.75,15.68,4.13,31.66,527,2011,5303300780,675898,2000,70159.5,424378.5,62588.2,392782.6,522,[13],7,[5653],3192.56,HaveGentrified,28063.8,[0],6,topHalf,topHalf,NotCurrentlyGentrifying,227,TRUE,56,FALSE,11,FALSE,75,TRUE,105,FALSE,167,FALSE,1143,FALSE,NotInDangerOfGentrifying
530330078003,Madrona,Capitol Hill,BG0078003,1164,87990,786765,43.98,1080,11.19,68.9,511,36.85,2.35,28.96,15.53,3.93,40.51,510,2011,5303300780,786765,1080,70159.5,424378.5,62588.2,392782.6,512,[6],7,[2539],3192.56,NotEligibleForGentrification,28063.8,[3],6,topHalf,topHalf,NotCurrentlyGentrifying,130,TRUE,148,FALSE,12,FALSE,188,TRUE,99,FALSE,207,TRUE,802,FALSE,NotInDangerOfGentrifying
530330078004,Capitol Hill,Capitol Hill,BG0078004,1255,122581,705556,42.48,625,5.75,74.74,525,2.02,0,0,15.52,4.03,49.16,518,2011,5303300780,705556,625,70159.5,424378.5,62588.2,392782.6,533,[12],7,[4798],3192.56,HaveGentrified,28063.8,[0],6,topHalf,topHalf,NotCurrentlyGentrifying,72,TRUE,0,FALSE,0,FALSE,11,FALSE,101,FALSE,255,FALSE,938,FALSE,NotInDangerOfGentrifying
530330079001,Capitol Hill,Capitol Hill,BG0079001,1047,74755,354054,25.12,1170,27.9,59.98,548,47.41,9.31,26.09,5.18,1.99,36.13,508,2011,5303300790,354054,1170,70159.5,424378.5,62588.2,392782.6,263,[8],7,[4739],3192.56,HaveGentrified,28063.8,[2],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,292,TRUE,143,TRUE,51,TRUE,260,TRUE,36,TRUE,184,TRUE,628,FALSE,InDangerOfGentrifying
530330079002,Capitol Hill,Capitol Hill,BG0079002,1141,52599,454000,38.31,955,34.52,46.36,566,81.05,15.37,39.93,5.07,1.88,19.89,508,2011,5303300790,454000,955,70159.5,424378.5,62588.2,392782.6,437,[14],7,[6000],3192.56,HaveGentrified,28063.8,[21],6,topHalf,topHalf,NotCurrentlyGentrifying,394,TRUE,226,TRUE,87,TRUE,459,TRUE,36,TRUE,101,FALSE,529,FALSE,InDangerOfGentrifying
530330079003,Capitol Hill,Capitol Hill,BG0079003,865,50000,397619,31.9,927,15.64,67.75,457,83.18,7.22,78.99,5.53,1.84,0,522,2011,5303300790,397619,927,70159.5,424378.5,62588.2,392782.6,276,[1],7,[4437],3192.56,NotEligibleForGentrification,28063.8,[12],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,135,TRUE,361,FALSE,33,TRUE,380,FALSE,39,FALSE,0,FALSE,586,TRUE,NotInDangerOfGentrifying
530330079004,Capitol Hill,Capitol Hill,BG0079004,972,34588,240000,31.68,713,36.05,74.28,734,84.5,0,93.73,5.12,1.9,0,507,2011,5303300790,240000,713,70159.5,424378.5,62588.2,392782.6,308,[2],7,[294],3192.56,EligibleForGentrification,28063.8,[18],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,350,TRUE,688,TRUE,0,FALSE,620,TRUE,36,FALSE,0,FALSE,722,TRUE,NotInDangerOfGentrifying
530330079005,North Capitol Hill,Capitol Hill,BG0079005,1177,59063,298000,51.46,907,42.28,68.99,857,80.89,5.25,86.58,5.1,1.83,29.55,520,2011,5303300790,298000,907,70159.5,424378.5,62588.2,392782.6,606,[8],7,[1500],3192.56,EligibleForGentrification,28063.8,[15],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,498,TRUE,742,TRUE,45,TRUE,693,TRUE,37,FALSE,154,FALSE,812,FALSE,NotInDangerOfGentrifying
530330080011,Belltown,Downtown,BG0080011,1458,62958,354630,43.91,1127,15.59,70.85,1309,73.11,0,96.41,1.33,0.28,0,506,2011,5303300800,354630,1127,70159.5,424378.5,62588.2,392782.6,640,[-4],7,[2828],3192.56,NotEligibleForGentrification,28063.8,[16],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,227,FALSE,1262,FALSE,0,FALSE,957,FALSE,8,FALSE,0,FALSE,1033,TRUE,NotInDangerOfGentrifying
530330080012,Belltown,Downtown,BG0080012,820,68750,340816,43.47,1065,20.1,66.59,786,74.92,0,98.09,1.38,0.31,0,512,2011,5303300800,340816,1065,70159.5,424378.5,62588.2,392782.6,356,[-3],7,[2581],3192.56,NotEligibleForGentrification,28063.8,[20],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,165,FALSE,771,FALSE,0,FALSE,589,FALSE,9,FALSE,0,FALSE,546,TRUE,NotInDangerOfGentrifying
530330080013,Pike-Market,Downtown,BG0080013,1066,86111,419266,43.45,1424,10.83,66.98,854,61.44,0.7,98.48,1.41,0.39,0,522,2011,5303300800,419266,1424,70159.5,424378.5,62588.2,392782.6,463,[4],7,[1976],3192.56,NotEligibleForGentrification,28063.8,[9],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,115,TRUE,841,TRUE,6,FALSE,525,TRUE,9,FALSE,0,FALSE,714,FALSE,NotInDangerOfGentrifying
530330080014,Belltown,Downtown,BG0080014,1442,84298,419106,43.58,1421,10.67,63.38,1031,61.37,0.58,98.64,1.35,0.45,0,521,2011,5303300800,419106,1421,70159.5,424378.5,62588.2,392782.6,628,[5],7,[2303],3192.56,NotEligibleForGentrification,28063.8,[8],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,154,TRUE,1017,TRUE,6,FALSE,633,TRUE,9,FALSE,0,FALSE,914,TRUE,NotInDangerOfGentrifying
530330080015,Belltown,Downtown,BG0080015,804,87969,420130,43.32,1424,10.76,68.78,634,61.34,0.47,99.05,1.27,0.54,0,507,2011,5303300800,420130,1424,70159.5,424378.5,62588.2,392782.6,348,[-1],7,[2598],3192.56,NotEligibleForGentrification,28063.8,[9],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,87,TRUE,628,TRUE,3,FALSE,389,TRUE,9,TRUE,0,FALSE,553,TRUE,NotInDangerOfGentrifying
530330080021,Pike-Market,Downtown,BG0080021,1788,22340,807692,35.75,498,17.9,67.39,1286,81.32,0.78,97.9,0,0,0,520,2011,5303300800,807692,498,70159.5,424378.5,62588.2,392782.6,639,[14],7,[-1132],3192.56,NotEligibleForGentrification,28063.8,[-1],6,topHalf,topHalf,NotCurrentlyGentrifying,320,TRUE,1259,TRUE,10,FALSE,1046,TRUE,0,FALSE,0,FALSE,1205,FALSE,NotInDangerOfGentrifying
530330080022,Pike-Market,Downtown,BG0080022,1244,56075,399153,50.87,1019,13.17,70.18,1059,84.03,0,97.36,0,0,13.73,519,2011,5303300800,399153,1019,70159.5,424378.5,62588.2,392782.6,633,[-7],7,[1612],3192.56,NotEligibleForGentrification,28063.8,[18],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,164,TRUE,1031,FALSE,0,FALSE,890,FALSE,0,FALSE,71,FALSE,873,TRUE,NotInDangerOfGentrifying
530330081001,Pike-Market,Downtown,BG0081001,1499,75118,462676,44.16,1051,14.12,76.25,1365,71.36,0,97.73,0,0.39,12.77,519,2011,5303300810,462676,1051,70159.5,424378.5,62588.2,392782.6,662,[9],7,[3980],3192.56,HaveGentrified,28063.8,[25],6,topHalf,topHalf,NotCurrentlyGentrifying,212,TRUE,1334,TRUE,0,FALSE,974,TRUE,2,FALSE,66,FALSE,1143,FALSE,NotInDangerOfGentrifying
530330081002,Pike-Market,Downtown,BG0081002,1299,13728,298864,16.62,195,54.81,61.2,682,87.15,0,95.16,0,0.49,0,518,2011,5303300810,298864,195,70159.5,424378.5,62588.2,392782.6,216,[0],7,[3864],3192.56,EligibleForGentrification,28063.8,[1],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,712,TRUE,649,FALSE,0,FALSE,594,FALSE,3,FALSE,0,FALSE,795,TRUE,NotInDangerOfGentrifying
530330081003,Pike-Market,Downtown,BG0081003,1286,71512,461667,44.38,1056,13.95,71.38,1092,71.49,0,97.71,0,0.34,13.07,508,2011,5303300810,461667,1056,70159.5,424378.5,62588.2,392782.6,571,[0],7,[3192],3192.56,NotEligibleForGentrification,28063.8,[29],6,topHalf,topHalf,NotCurrentlyGentrifying,179,TRUE,1067,TRUE,0,FALSE,781,TRUE,2,FALSE,66,FALSE,918,TRUE,NotInDangerOfGentrifying
530330082001,Belltown,Downtown,BG0082001,875,40913,255000,30.85,944,23.09,60.46,943,87.99,0,94.27,0,0.66,0,506,2011,5303300820,255000,944,70159.5,424378.5,62588.2,392782.6,270,[-1],7,[2917],3192.56,EligibleForGentrification,28063.8,[29],6,bottomHalf,bottomHalf,NotCurrentlyGentrifying,202,FALSE,889,TRUE,0,FALSE,830,TRUE,3,FALSE,0,FALSE,529,TRUE,NotInDangerOfGentrifying
